id,label,text
15902,0,"Aku ora bakal nggolèk lan ngono. Film iki ngèlèk marang sapa sing nganggo kamar sumur IQ. Mangkon liberal, feminists, utan. Ora ana wong wédok sing bakal dadi Seal. Wong-wong ora isa lali utawa mèlu perang. Ain'ti ora bakal kelakon. Deloken, sing kepénginan utawa nampa, wong lanang lan wédok kuwi béda banget. Tanpa kejahatan kuwi 2007, ora isa ngowahi barang kanggo wong sing ora nglarani ati. Wong ora isa lari utawa pangan bayi-barang.Oh-Aku lali bab San Franfreako ). <br /><><br>Wenthers sing ora kekukuwatir kanggo mèlu perang utawa kahanan fizikal."
15903,1,"Aku mulai kélangan imanku ing film - film - film - film - film Ganr Hollywood. Line - liyan sing gagal, lan gawéan kamera mung dikopi saka film sing terakhir similiar. Nanging, aku ndelok Zentropa (Europa) lan imanku wis diuyoleh. Ora mung nggo nggoné warna lan kulit kulit putih kuwi nggoleng. Narator (Max Von Sydow) nggolèk kowé liwat perjalanan sing dibuangké lan nggolèk kowé ing Europa 1945. Kita kabèh wis ndelok pati ing spern sing sepuluh sèrang, ning nganggo film sing dinggo dinggo dinggo dinggo mlebuké."
15904,0,"Oh, sayang. kayu, nanging nulis lan langsung kuwi seni lan nulis seni lan piranti sing dingertèni. Malah nindakké komedia sing apik kowe kudu éntuk wektu lan saben tekan. Aku ora ngenengi kabèh ana barang-barang sing aku ngguyu, nanging kuwi mung sithik. Fokus kanggo aku yaiku ing diyalog bebas, sing nggawé wong ing film sing marah. Maksudna maca script ing sirahé kowe lan kamera kuwi tugas sing liya. Lan gawéan kamera sing digawe tangan ngekèki energi kanggo sithik bagéan film."
15905,1,"Michael Bowen maca salah siji wong cah enom sing sèwu kilomèter kanggo nemoni bapaké sing ora ana gunané (Ray Wise) ing petern sing nggawa angin-angin lan nggoro ing web sing bahaya ing cah enom, ngganggu lan nyolong saka neraka (Yummy Clare Wren), sing nyebabké masalah kanggo keluarga sing wis difunksi. Anyo edik, elegant lan nyenengké drama sing ora nampa promotion lan dikirim langsung menyang VHS lan TV kabel - ing dhaé aku sepisanan ndelok. Iki ditulis, aksi sing wicaksana, lan sing terang direksi saka script sing njaga kowé njupuk mu. Aku ora isa percaya karo wong sing ditemokké."
15906,0,"Wektu krungu bab serye Cracker 1990-an tanpa ndelok salah sijiné, aku ngarep - arep nggo Jimmie McGovern lan Robbie Coltrane ora isa salah. Aku kesalahan! <br /><br />Polmics, didukung sing kerep, repetisi lan kasar, wis mlebu. Produksi kuwi ngupaya dadi super-modern, nanging kotak-kotak lan font bocah sing ngganggu. Robbie Coltrane mlaku nganggo rong jam kuwi, nggawa sing ora isa dijelaské lan ora didelok, lan polisi kuwi digambarké dadi salah-dimensial bodoh."
15907,0,"**WARNING: POSSIBLE SPOILER**<br /><br />Yewe isa éntuk matènan sing ora nyenengké, film iki ditawakké sing ngganggu bantuan kampye melodrama. Kurang luar biasa, film iki wis dikopi lan digawe pirang- pirang taun, senajan ora gampang ngertèni ana wong wédok Hemingway sing isa tumindak ing kono (senajan Mariel wis apikan ing taun-tahun), Anne Bancroft offrow sekolah kelas sing jenengé hakim, lan Chris Sarandon nggawa pendidikan film sing diuyolehké saka drama kowé, senajan ora gampang diwaca."
15908,1,"Kuwi ora gampang ngluhurké film iki nganggo akèh cara. Kanggo film kuwi ana akèh téknik lan hak teknik. Ana ana kesalahan taktik, lan sing wis dibandingké ing papan, realisme kurang realisme, jika ana sing tegas formal karo CIA agen. Nanging, aku nganggap pungkasan dadi luwih marga sing gedhé merga kejahatan merga kejahatan karo agens CIA sing pragmatic."
15909,0,"Aku pancèn péngin dipenjara, teori konspirasi, zombie sing getih, sing sekolah 80 lan kuwi upaya direksi karo aktor John Saxon, sing uga main wong sing jahat (kowe nganggap iku) wong sing jahat. Nanging aku ngéling - éling karo ana (soy) Flicks horow Italian. Ning, arahan kuwi kayu banget lan ora ana momen maring/najing ing kono."
15910,0,"Iki sing disebut ""documentary"" ngupaya kanggo ngandhani nèk USA mbuyok bulan. Tahun kat.<br /><br />All sing sebenarnya sinau kasus ngerti beda.<br /><br />Sepisanan: ana buktiné. Wektu astronauti ana ing bulan, para penyelidikan geologik. Kuwi sing disebarké ing donya kanggo ratusan laborator, sing ditestasi. Lan kabèh sing disimpulké saka planet sing saru, ora bumi: merga isotopes sing dasar ana bukti saka bumi, tapi padha karo sing dipercaya ing bulan. I konspirator> sing disebarké ing kono."
15911,0,"Sapa waé film sing wicakké nganggo mbengong wédok sing ora isa janji sing akèh. Kowe ora isa nduduhké kabèh kibbutz sing kempeng - ayo nganggo iso 50 yrs lan aku ana ing kono lan kuwi ora kaya ngono. OK saben kibbutz mung nduwé barang sithik sing diserang ing film (kaya cah enom sing nyerang dapur) ning kowe ora isa nduduhké kabeh kibbutz sing kempeng - ayo nganggo sithik sing nenek. Saben kibbutz nduwé masalahé dhéwé, nanging mung mung ana kibbutz sing nduwé kabèh kibbutz. Pandangan Israèl sing gedhé. Aku isih ngéling isih enomku ing Taman Eden (Ye."
15912,0,"Iki dadi bingung lan inkoherenteng gambar sing dibunuh ing bosen lan monolog. Itu ora ngrusak: kowe kudu ngupaya mbuwang malah malah malah malah malah malah digawé.<br /><br />Ku pikir tulus aku mikir Fassbinder isa nggawé bab sing nyenengké kanggo nerangké apa sebabé Erwin/Elvira bunuh diri ing pungkasan, nanging ing saben esehe, ana wong sing ngupaya njelaské: ""When wis isih enom, iki kelakon..."" lan ""Hé balih saka Casablanca lan ngongkon kok cocok saiki..."", etc.<br /><br />Soon in film, Erwin/Elwira arep ketemu karo omah sing dibuktikan, sing dimaksud simbol kowé, tapi gambar gambar gambar kono, lan gambar sing paling cocog."
15913,0,"Sakwisé maca buku kuwi, sing ana akèh tegesé kanggo aku, film kuwi ora ngekèki aku salah siji rumangsa sing diparingké buku. Iki nggawé aku bingung apa kaufman malah seneng buku iki kanggo nganggo bab liya sing suksès.Either itu utawa mung mung sithik. Musik sing paling penting yaiku pecahaan?! Musik nggawa tingkahan sing paling penting, musik ngganggu aku nganggo rasa dijalar lan rasa, lan kuwi terus diwaca liwat film. Aku mikir nèk nganggo ubeta musik sing main nganggo film, iki malah maksudké crita kuwi sing paling gampang digawé ing kono."
15914,0,"Iki nduwèni film WORST sing tak durung ndelok. Aku nuku DVD lan kuwi ora bekerja, DVD kuwi bekerja sing apik, mung film kuwi ora, sakjané aku mikir dudu aktor sing wis bekerja nganti (ulah sakwisé aku ngakis saka aksi). Itu ora ana rekaman sing sejati kanggo ngomong karo lan ora ana horror. Produksi kuwi malah maksud film sing kurang nganggo wicak cilik sing ora gampang dingertèni.<br /<<br />All in the it is beal should a film will."
15915,0,"Uwe Boll wis nindakké kuwi ora mungkin: nggawé adaptasi game sing rumangsa bener karo game; dheke wis dadi game sing penuh karo antisocial lan isiné sing gangguh dadi film penuh karo antisosial lan isiné. Dadi, dadi adaptasi, kuwi sukses.<br /><br />Unfortunately, kuwi isih Uwe Boll sing rumangsa dijawab ing kono, mung ora ngarep film kuwi bener. Sakliyané kuwi, ""Postal"" nggawa film sing penuh sengsara banget lan dadi penyugian sing sithik.<br />At core arep sithik kendho koyo ding koyo dinggo dinggo dinggo tingkah."
15916,0,"Iki salah siji film sing ik péngin mesthi nggat wektu dicetak Promos nganggo nggawa mata lan Govinda nganggo peranan negatif yakin nggumun <br /><br /><br />Nanging film kuwi dudu sing apik <br /><br /><br />Kune nduwé akèh kesalahan <br /><br /><br />Kuwi mulai sing apik lan sampai pembunuhan kabèh sing apik, ning film jatuh mulai mulai romantismu antara Govinda karo Karisma lan lagu-nya sing mlebu <br />Nanging film kuwi dudu sing apik <br />Nanging ing kono ana musik musik lan musik, nanging saiki piye Govinda nggawe Govinda dadi penyakit sing sugih saka kono?<br>"
15917,0,"Well, ing ngendi sing dimulai? Straightheads nggawa aku nganggo sedikit dilemahan. Kanggo film iki keluar dari Italia, ngomong, 1975, diarahkan karo Ruggero Deodatto lan stared David Hess, nanging aku nggawa iku cepet timbang Labrador ngombé banyu ing dina musim panah. Merga saksama Tarantino lan Rodriguez isih sibuk ing daerah daerah maling cinemu, Dan Reed hasil a rapid/revenger glinghouse image's yak in Inggris, sarta nah rumangsa satu budget sing dibawake Rose McGowate nah mashing. Senajan kowé péngin pembawa Night Custom / Custom Budbull> ding / gangbr> Umbrer / gangbr>, gambar Dbbr / crowb>, gambar < < gunbru>."
15918,0,"Film liya American Pie wis dibuang ing tenggoranku lan iki salah siji sing paling paling apik. Iki ora pantes nganggo jeneng Amerika Pie. Kuwi kudu disingkirké ing ""The Pie"".<br /><br /> Film iki rumangsa kaya mung mung film porno bodoh sing ditambèkké titel American Pie. Wektu aku ndelok iki aku rumangsa aku ndelok seri liya. Kuwi ora rumangsa kaya American Pie ing ngendi. Iki durung jatuh kaya Amerikan Pie lan kuwi nduwé humor sing béda banget lan kuwi luwih gampang lan ana wilayah sèks liyané.<br /><<<br />> Aku ora tau ngumpulké film liya Amerika Pie."
15919,0,"Aku isih 13 taun lan aku gething film sing paling paling gedhé ing bumi aku nggolèk wektuku ngganggu kuwi lan aku rusak merga nganggo film kuwi sing apik, ning aku salah. nanging wektu ndelok Delta kuwi bener-bener béda lan aktris sing jahat lan aku ora ngerti umur 2 wédok sing ngupaya dadi saya bingung. film kuwi ana ing ana daerah sing konfus lan aku ora seneng, ning aku ndelok kabèh film kuwi mung nggo ngono, kuwi bosen, dull lan aku ngomong BORING. lan aku ora rumangsa akèh wong liya sing seneng karo aku bunuh."
15920,1,"Deloken ana pesta negatif, kowe bener - bener kudu mikir apa sing ditindakké ana wong kanggo nyenengké..<br /><br />Ku cukup beruntung kanggo ndelok film nganggo tero-tero-brief theatrical. Kuwi ngganggu kepalané. Aku ngganggu kasempetan kok aku titik lan kuwi isih lucu! <br /><br /><br />>Iyo ana sithik suwe, nganggo pathos sing ora disayang. Lalu, Royal Dano kususé efektif dadi kesepian, down-on-his-luck farma Wrenchler. Arianas Richards lan J.J. Anderson iku dadi pindho bocah. Latin actors in Marti House, senajan nganggo film sing pathos, yaiku kostim McFuil."
15921,1,"Kuwi film sing gedhé, kuwi nduduhké apa kersané pamréntah kita marang negara-negara liya nèk kita ora seneng karo pamréntahané. Iki ora sithik kaya apa sing dilakuké Reagan lan Bush ing Amerika Selatan, nanging Amerika Serikat isih durung ngganggu bisnis karo negara-negara liya sing kaya iki. Film iki uga mbuktèkké nèk pamréntahan pamréntah Amerika Amerika. Kuwi bener - bener apa sing ditindakké marang Aristide ing Haiti. Alesan sing nglawan Chavez ora suksés yaiku Chavez dipilih nganggo luwih 90% dari botos.<br /><<br /> Film iki ora mung mung dokumentar politik, kuwi isih dadi film sing gedhé nèk ana drama, sing luar biasa. <br>"
15922,0,"Masalah karo drama keluarga yaiku, nganggo film TV ing kanal kaya Lifetime, kelompok wong sing ora gelem nggat. Lan wong sing diopèni kuwi kecang dadi sensasional utawa masalah sing saiki utawa topik utawa masalah ing berita (utawa berita saiki). Film sing nerangké utawa nemokké keadaan manungsa ora populer. Kususé karo kelompok enom sing jenengé Miss Lohan utawa wong enom sing nggunakké film ora mung popular, ning suksès kanggo studio.<br /><br />>Masalah spesifik sing aku nduwé masalah sing saiki ing film iki yaiku kartoning karakterizasi. Kuwi ngganggu kowé sing dimaksud utawa dinggo dinggo dinggo fokus sing dinggo dinggo mobil."
15923,0,"Iki panggonan sing paling paling gedhé sing wis aku ndelok. Wong - wong kuwi ora mung ana film sing paling didelok, nanging kuwi musik sing paling paling gedhé.<br /><br /><br />Ku kétoké mung dingertèni musik merga ""A Krismas Carol"" kuwi cerita klasik."
15924,0,"Lan nduwèni produksi. Sipat utama iku sing nggumun sapa sing dudu kang kecewa. Aku ora isa ndhukung karakter kuwi. Dheke dudu bapak bodho sing ora ana apa-apa kanggo nawangi show. <br /><br />Ine iki karton sing paling paling apik ing 10 taun pungkasan, ora mbengok. Line-linya iki ora gampang ditulis lan digawé. Kuwi ora isa nduwèn karo siji-tine Disney's Sweet Life of Zack's lan Cody. Aku ora isa sengit nduduhké kuwi luwih, koyo gedhé lan kudu dibutuhké. Malah, lagu nyanyi sing paling apik. Malah, sing paling jahat. <br>"
15925,1,"Film Inggris sing ngguyu lan seksi Gary Stretch uga, lan oh, akèh sepilih lan penduduk Welsh sing apik.<br /><br />Anggo anggota klubku ARROWHEAD Bike lan Trike Social Club muncul ing kono dadi extras! Hooray! <br /><br /><br />Ayo ana idea sing apik.<br /><br />Met direktor, Jon Ivay nah pembundekan ing Wareham, Dorset. Wong sing gedhé, nganti bumi lan a gampang. Film iki kudu ditunjukké, kaya film sing gedhé!<br />"
15926,0,"Aku ngrasa nèk sakwisé ""Submerged"", iki ora bakal luwih apik... aku bener. Dheke kudu nggolèk dhuwit champagne, lan ora perduli karo produk pungkasan... swarené diulang-ulang dipanggil karo wong asing sing ketemu ora kaya ngono; pendidikan iki - mung kelas nganggo amatris. Kuwi ora mung cukup dhuwit kanggo njawake kameran lan ""OK"" suara. <br /><br />>>Kaya poster sing mbiyèn kandha, masalah- masalahé ketoke ing post-produksi (...voice dubbing, etc.) nyolong, nggangguh, nggawa OK kanggo SG. <br> <br>"
15927,0,"Aku nggolèk film iki yaiku nggawe Vampyres, aku mikir aku kudu éntuk film liyané wong iki (Larroz), aku ngapura aku nggolèk film iki, kuwi nggolèk film sèks lan mung sex(ang aktris lan aktris), iki alesan kanggo sleaze. Mung faktor sing dilumpuh yaiku kono lan atmosfera, ngedohi kono, sok gunané nggolèk upayané, kuwi maksudé ana film liya sing nyenengké ing edisi omah. Aku ngarep ana film liya sing manggon ing Vampys, Oh lan liya kambil, aku ngerti apa sing dingertèni."
15928,1,"""Kolchak: Night Stalker"" kuwi salah siji terjemahan TV sing lungguh-luhur sing diganggu, sarkastis, 40-barang reporter diulang-ulang nganggo perang anggota natural (kan kadhang kala extraterrestrial). Daftar salah siji patang TV sing populer banget sing nggawa karakter Kolchak, serye ini mati sing cepet-cepet ing meta-1970-70 sèri dhek ketinggalan TV, nanging kuwi numpak penyampatan sing kurang gunané, nanging gambar kumpulan sing keterusan saiki. Nanging bakal nggangguh pembuat modern sing isa digawé Kolchak lan konflikné minggu nganggo undead? <br /<<br> This's really to jawang to cocok. Detractors figure < figur >."
15929,0,"Kecuali kowe ana umuré 10 lan 14 taun (kejeng rating R), ana sing mung sithik sing ditresnani. Salah siji utawa loro line saka Kenan Thompson, David Koechner (we sungguh didelok) lan Sam Jackson kuwi humorus lan Julianna Margulies kuwi kaya sing isa dipikirké ing lingkungan, nanging sedhih, kuwi gunané. Pirang - pirang acara sing paling miskin. Sakliyané tulisan lan mlebuké. Seneng sing paling luar biasa. Seneng kejawangan sing dimaksud. Seneng sapa kahanané, siji, siji, sijian sing paling luar biasa, siji, siji, siji, siji, siji, siji, siji, siji, siji, siji, sijik - siji, tapi aku maksud, tapi aku maksud aksi aksi aksi."
15930,1,"Karena sing digawe a ""The Homeship Collar"", zombie sing dibawa dikontrol, lan dadi anggota sosial produktif; nanging, digawe karo wong tuwa Carrie-Anne Mos and Dylan Baker (sake Helen and Bill Robinson). Alas, Robinsons arene sing umum family ing dhaérah kesulihan US 1950s, ning tansah zombie ing ""The Wild Zone"". Ing kota ""Willeard"", pre-teen K'Sun Ray (sake Timmy Robinson) digawe karo wong tuwa-tutujuan Sombry"" (Billon, Buddy, Buddy, Buddy, Buddy, Buddy, Buddy, Buddy, Buddy, Buddy, Mr."
15931,0,"Sakwisé nggoleng film sing gedhé, ning aku péngin ndelok kuwi. Nanging - gela banget! kanggo ndelok kelompok karakter siji-dimensional ing salah siji rekaman sing ora ana gunané dhuwit lan wektu kanggo nggunakké. Aku kadhang kala bingung bab film kritik ing switzerland."
15932,1,"Film sing paling gedhé. Critic lan performances sing luar biasa, mungkin Amitabh, Akshay, Shefali, Priyanka, Boman utawa Rajpal. Industrie film Hindi kuwi ora isin karo Malika lan Co, film iki bebas banget lan musik sing ora kecandu karo sosial India kita. Ning, pesan lan konsep kuwi musik sing paling luar biasa. Anu Malik(boring copy-cat) isa disingkirké lan Ismail Darbar utawa Himmesh Reshmiya isa digunakké dadi musik. Kuwi pikir Vipul Shah kudu mènèhi sithik musik Gujarati uga."
15933,1,"Seneng proyek ambisius Kenneth Branagh nggawe di sini lan sepira kesaksian. Itu vèsi sing pertama 'Hamlet' kanggo nggunakké teks penuh dari permainan Shakespeare, nanging Branagh ora nindakké kuwi mung merga ""it ana."" Itu, aku percaya, yaiku maksud kuwi mung dingertèni lan dingertèni karo peneyang umum tanpa ditemok, begih diomongké. Kang kono dia njaluk pendapatan sing dimaksud dinggo dinggo dinggo pendapat pendapat sing dimaksud, sing dimaksud dinggo dinggo dinggo dinggo dinggo dinggo dinggo dinggo dinggo dinggo dinggo."
15934,0,"Maturnuwun karo BBC merga show iki. Aku mbiyèn sengsara merga kompleks sing rusak, aku sengit metu saka omah, ngomong karo wong anyar lan aku nduwé rasa sing gething karo aku. Ning, sakwisé ndelok 4 non Blondes kargaku mulai malih. Sakwisé eposi 2 aku mulai nyelengké gawéan anyar, nganggo klambi anyar modhna lan aku sakjané ngrasa pancèn kemampuan. Wektu seri sing wis rampung aku mlaku departemèn didol ing gawéan, nggolèk pelatuwan wong wédok lan kerep - kerep nggawa konkursi karaoke ing panggonanku. Nèk kowé wis nduwé krisis lan ora ngerti ing ngendi panggoné mlebu lunga menyang Pund lan 99p DVD."
